,dataset,n,type,volfrac,r,particle_size,cnr,brightness,snr,f_sigma,b_sigma,n_particles
557,x_train,557,medium,0.35,7,0.3781872545334629,8.216812557116135,147,2.108015488126545,10,15,84
558,x_train,558,very small,0.35,5,0.1852050313950541,7.845938291175418,165,6.730905032329173,10,15,222
559,x_train,559,medium,0.35,7,0.9742757794547856,6.272530121311374,58,2.4301077066162784,10,15,95
560,x_train,560,medium,0.35,7,0.3879598873744905,7.532891040004997,195,1.208731537914674,10,15,82
561,x_train,561,very small,0.35,4,0.9390370211918836,7.258423885722369,159,4.399966669113881,10,15,398
562,x_train,562,large,0.35,12,0.6359138606955013,7.926056529931476,84,6.418485539485228,10,15,25
563,x_train,563,very small,0.35,5,0.9306565937848756,1.3292559092118843,140,9.268421879710328,10,15,217
564,x_train,564,very small,0.35,4,0.2756635986434239,1.8471475620959723,174,8.773489451364151,10,15,393
565,x_train,565,medium,0.35,7,0.388817210038077,5.747486317195829,182,9.819015235322002,10,15,86
566,x_train,566,medium,0.35,7,0.355218396164924,5.413118839844946,46,1.85446526555273,10,15,79
567,x_train,567,large,0.35,9,0.876029714572994,4.40595211293132,61,4.466633510826028,10,15,41
568,x_train,568,medium,0.35,7,0.7301723347993577,4.04389146449374,56,7.724342959971688,10,15,87
569,x_train,569,large,0.35,9,0.2191626470268745,1.983160181190312,140,6.431321809517174,10,15,47
570,x_train,570,very small,0.35,4,0.4062920184200801,3.0854298335584174,63,2.053533638601104,10,15,417
571,x_train,571,very small,0.35,4,0.5103367966124236,3.049838747599829,38,3.0329902706090475,10,15,407
572,x_train,572,very small,0.35,4,0.1543543548073762,2.3982001925670127,94,3.3293883049017787,10,15,405
573,x_train,573,large,0.35,10,0.968413694801998,5.39429678429352,130,1.5967953189324184,10,15,33
574,x_train,574,large,0.35,9,0.9204955782930656,3.282681917406024,148,8.972559965702521,10,15,47
575,x_train,575,medium,0.35,7,0.4520157285360048,1.335159030296209,129,5.474947610181782,10,15,91
576,x_train,576,medium,0.35,7,0.2361961118786864,5.511301136319192,39,3.9577665105595607,10,15,87
577,x_train,577,large,0.35,9,0.2003936026775052,4.325214032850216,143,2.625241887207858,10,15,46
578,x_train,578,very small,0.35,4,0.5210239522955886,7.2089065290101635,90,5.736032243467277,10,15,396
579,x_train,579,medium,0.35,7,0.5429832546228045,7.273111540676522,76,9.758692866543017,10,15,92
580,x_train,580,large,0.35,8,0.5329662636097156,9.853501037110954,100,1.4502447664623668,10,15,65
581,x_train,581,medium,0.35,7,0.7535774049611268,1.540449567938219,40,2.1500150290644338,10,15,89
582,x_train,582,medium,0.35,7,0.7565440780373835,9.747674724276417,75,3.652446449841937,10,15,91
583,x_train,583,very small,0.35,4,0.3887317474208146,3.622473881396551,64,4.438208597439159,10,15,418
584,x_train,584,large,0.35,13,0.4491856372132828,5.262462085371255,181,2.7348497060316777,10,15,12
585,x_train,585,large,0.35,11,0.2258132108151054,1.7954546705106416,145,6.064743527561964,10,15,28
586,x_train,586,medium,0.35,7,0.9238760042116536,4.961209062310614,66,5.874053917262784,10,15,91
587,x_train,587,very small,0.35,5,0.4135581872892533,8.675390651263653,93,8.12308269130152,10,15,223
588,x_train,588,large,0.35,11,0.8235806909490798,7.13429485226276,102,4.605272796831308,10,15,27
589,x_train,589,very small,0.35,5,0.8641028313717712,4.135673027419428,64,5.137196010577281,10,15,222
590,x_train,590,medium,0.35,7,0.6032066960456858,6.167779717850345,180,5.6040442328935685,10,15,87
591,x_train,591,very small,0.35,5,0.359838603487297,5.993560403756456,110,7.512495130066203,10,15,222
592,x_train,592,medium,0.35,7,0.5944589242324333,8.454128193293851,70,7.148667685823195,10,15,90
593,x_train,593,medium,0.35,7,0.1937544601632119,7.409370503503639,172,9.845526354163963,10,15,94
594,x_train,594,medium,0.35,7,0.5285195136519772,8.223787324419483,45,6.380714102420713,10,15,83
595,x_train,595,large,0.35,13,0.5766371830446598,7.303274300626661,59,9.390418753838206,10,15,18
596,x_train,596,medium,0.35,7,0.8818355300068315,5.409889417512637,103,3.4615798351633806,10,15,81
597,x_train,597,medium,0.35,7,0.9900291928237456,6.013780721291307,153,5.263579298214083,10,15,87
598,x_train,598,large,0.35,10,0.2534009719131028,5.342639386539322,57,5.314200835436662,10,15,32
599,x_train,599,very small,0.35,5,0.7444187394973525,2.2837837218929167,126,9.415031309783236,10,15,210
600,x_train,600,medium,0.4,7,0.8679200850999975,3.5332623809261534,190,9.41671398167296,10,15,94
601,x_train,601,very small,0.4,4,0.4750630354074092,4.980070649990832,155,4.242201205110963,10,15,468
602,x_train,602,large,0.4,11,0.2285850349193046,2.380665517026455,44,3.232868210190289,10,15,31
603,x_train,603,medium,0.4,7,0.8010340155401666,3.618601192838222,139,3.6138764448352414,10,15,103
604,x_train,604,very small,0.4,5,0.723920991660338,7.640843498443127,178,4.039656752856927,10,15,247
605,x_train,605,large,0.4,8,0.679885579510589,3.9710102697141134,117,5.643652838420806,10,15,72
606,x_train,606,very small,0.4,5,0.5894216002282276,1.8929264528342604,189,2.9948127306485564,10,15,256
607,x_train,607,medium,0.4,7,0.715276185487512,5.375199491144588,111,6.79337160683018,10,15,102
608,x_train,608,large,0.4,9,0.239399160075054,9.174272097303188,103,7.119308609376967,10,15,51
609,x_train,609,medium,0.4,7,0.6483085905580327,4.817850941236912,152,9.382222456270789,10,15,96
610,x_train,610,medium,0.4,7,0.2292051314297031,1.5291217769772474,145,2.90072685973836,10,15,97
611,x_train,611,large,0.4,9,0.8138476924359798,4.381763295297256,93,7.544956350690944,10,15,52
612,x_train,612,very small,0.4,4,0.154856371782337,8.072324796352369,127,2.6304165535395767,10,15,481
613,x_train,613,medium,0.4,7,0.7795082656485135,9.600501926728276,55,3.6510203231515854,10,15,99
614,x_train,614,medium,0.4,7,0.2109127166855151,4.754113568873443,117,3.865215337501701,10,15,99
615,x_train,615,large,0.4,10,0.3076510898756869,9.422125023644366,105,9.258082188463064,10,15,43
616,x_train,616,very small,0.4,5,0.7555609444213304,2.0778308895650963,147,9.173823017282905,10,15,252
617,x_train,617,medium,0.4,7,0.1863842468729686,2.595534845757077,93,2.0986181124328653,10,15,97
618,x_train,618,large,0.4,12,0.6973044870897539,1.769421174815954,104,4.320863483361167,10,15,22
619,x_train,619,very small,0.4,4,0.7182483398206464,7.273976719971425,66,2.223233368012308,10,15,470
620,x_train,620,large,0.4,11,0.6527248855204117,4.3538745567728965,99,4.736518225794828,10,15,30
621,x_train,621,large,0.4,12,0.401815152989282,4.4854218231668845,171,8.783204298788267,10,15,26
622,x_train,622,very small,0.4,4,0.1465677148860492,4.6722673377584485,35,6.822875145760063,10,15,466
623,x_train,623,very small,0.4,4,0.7971663669776767,4.772854791640211,175,4.841280557271933,10,15,453
624,x_train,624,medium,0.4,7,0.8968300708489853,9.948178393464651,169,7.621886624627828,10,15,100
625,x_train,625,large,0.4,9,0.5211002859489164,4.496173309003122,134,6.681855605987547,10,15,50
626,x_train,626,very small,0.4,5,0.1188863124749575,2.564402333610272,80,5.223137335454501,10,15,251
627,x_train,627,medium,0.4,7,0.640839711490668,8.176558129636266,31,5.1567164440158,10,15,103
628,x_train,628,medium,0.4,7,0.5383957202605572,2.597720339561662,146,9.02459534265975,10,15,104
629,x_train,629,very small,0.4,4,0.8623133966597941,3.860483353857686,160,4.526075456220871,10,15,474
630,x_train,630,medium,0.4,7,0.9692716864593937,4.534122049013354,50,6.132090387433004,10,15,96
631,x_train,631,very small,0.4,4,0.2069006137423168,6.664284340877279,103,5.660421768155596,10,15,459
632,x_train,632,large,0.4,13,0.5213262048127807,9.60225605474683,38,6.970323446993523,10,15,17
633,x_train,633,medium,0.4,7,0.2788597366983323,8.501096248062336,52,8.017000437340181,10,15,98
634,x_train,634,very small,0.4,4,0.1598263593976065,7.510772508750248,58,7.778436350554347,10,15,472
635,x_train,635,very small,0.4,5,0.6277311084237689,4.2940317441683415,111,8.355064838322964,10,15,252
636,x_train,636,very small,0.4,5,0.1874663796861481,3.985884950404787,196,6.938988274508944,10,15,245
637,x_train,637,large,0.4,8,0.5723176025317721,9.21650970183306,114,3.986489235163276,10,15,70
638,x_train,638,very small,0.4,5,0.3278542507398754,9.493552249459867,87,8.8030960172018,10,15,254
639,x_train,639,very small,0.4,5,0.1974378876917886,8.09772562427796,86,9.314557090929425,10,15,255
640,x_train,640,medium,0.4,7,0.4152637992526962,1.7515100639490433,59,7.885668169178666,10,15,96
641,x_train,641,large,0.4,13,0.3256268029432031,6.7952029271709415,32,9.90117500810226,10,15,21
642,x_train,642,medium,0.4,7,0.2271685246710239,9.283853188337266,119,8.35437625150296,10,15,99
643,x_train,643,large,0.4,12,0.3105872619464459,1.5390336720357265,145,1.4051841840315058,10,15,20
644,x_train,644,large,0.4,12,0.2562408718255816,5.037357585773862,114,1.3366406315410295,10,15,24
645,x_train,645,medium,0.4,7,0.3789109699736027,6.50581358499785,79,3.4617122656038024,10,15,100
646,x_train,646,very small,0.4,4,0.6633526897713614,3.965626882981092,166,4.247197763060157,10,15,468
647,x_train,647,very small,0.4,5,0.2937566802327602,9.911953243244144,106,4.719097270390417,10,15,251
648,x_train,648,very small,0.4,5,0.3302534921369656,4.861854266522263,87,5.591465000286843,10,15,252
649,x_train,649,very small,0.4,4,0.7995857929488482,5.973020196284239,102,8.334167610452816,10,15,472
650,x_train,650,very small,0.4,4,0.3244954461094462,8.682991378597212,98,3.992889671782965,10,15,470
651,x_train,651,very small,0.4,4,0.1800377410242868,9.004193343908668,155,7.634798932162255,10,15,476
652,x_train,652,medium,0.4,7,0.6113542601440677,7.867041511015218,101,3.8201161044262864,10,15,101
653,x_train,653,medium,0.4,7,0.593170644912615,5.520313195495456,173,2.8961127840944245,10,15,94
654,x_train,654,medium,0.4,7,0.3969930116376771,9.735363445176135,118,6.823936329945018,10,15,100
655,x_train,655,large,0.4,12,0.525468203595069,4.720968145606749,41,3.562118514426569,10,15,28
656,x_train,656,very small,0.4,5,0.1168911667850221,4.755450758857968,47,8.122007253039659,10,15,250
657,x_train,657,medium,0.4,7,0.7961664626403518,6.380883045169514,86,8.717783787897009,10,15,107
658,x_train,658,medium,0.4,7,0.8036617642901771,9.38781525338913,110,2.0016363803665502,10,15,101
659,x_train,659,medium,0.4,7,0.6170652741707202,9.17690631089388,74,6.2056409897938805,10,15,98
660,x_train,660,very small,0.4,4,0.4458078051828671,4.316455010699791,80,1.923384592771312,10,15,466
661,x_train,661,large,0.4,13,0.54266818784641,5.713203668977876,101,2.7360740557719136,10,15,25
662,x_train,662,very small,0.4,5,0.5668563165612277,4.834677798832423,70,7.448136928759458,10,15,247
663,x_train,663,very small,0.4,5,0.951385379737507,2.9454106388513006,65,7.593741130352825,10,15,256
664,x_train,664,very small,0.4,5,0.5829356374091466,7.498218423095917,137,7.216900138870323,10,15,251
665,x_train,665,very small,0.4,4,0.9633624070629654,8.809458864949601,188,5.222561021154005,10,15,468
666,x_train,666,large,0.4,12,0.7325771326336608,1.623436037744148,152,8.295946504702588,10,15,25
667,x_train,667,very small,0.4,4,0.318603039175216,4.343767244832373,124,8.171134613867933,10,15,464
668,x_train,668,medium,0.4,7,0.3448706594426118,3.549841421856088,153,4.04515996187793,10,15,104
669,x_train,669,medium,0.4,7,0.1939686575193648,7.303265763136125,33,1.3972469922899269,10,15,101
670,x_train,670,very small,0.4,5,0.8683154271853575,4.460409843581548,64,4.169828052063972,10,15,251
671,x_train,671,medium,0.4,7,0.7695769448417838,9.209920153936416,30,3.1386975677642384,10,15,105
672,x_train,672,very small,0.4,4,0.4791834844176608,3.403958622887876,48,1.988582507790864,10,15,481
673,x_train,673,very small,0.4,5,0.3602886734107027,8.987965403475108,123,4.115516975652842,10,15,256
674,x_train,674,very small,0.4,4,0.7800634361705662,1.3812174173403982,79,7.732398590075212,10,15,476
675,x_train,675,large,0.4,10,0.8628670833907053,2.958710336185142,162,5.831101390456338,10,15,38
676,x_train,676,large,0.4,9,0.6224292180379968,8.447053581600162,188,5.833423045523593,10,15,55
677,x_train,677,large,0.4,8,0.3201074919628789,6.896210834306627,108,5.50480869425212,10,15,73
678,x_train,678,medium,0.4,7,0.4239247746709592,3.052576477555525,30,9.479444214486533,10,15,99
679,x_train,679,medium,0.4,7,0.3849154347682629,8.844151452364311,195,8.739253082013827,10,15,105
680,x_train,680,very small,0.4,4,0.5413714745227575,9.499065646237089,153,1.4178447424770635,10,15,468
681,x_train,681,very small,0.4,5,0.8795816439123259,8.501769314063282,72,6.126034049011179,10,15,245
682,x_train,682,medium,0.4,7,0.6335630102739493,1.6806843635862143,84,5.716667653744169,10,15,102
683,x_train,683,very small,0.4,5,0.7462020640304358,3.320871614406686,99,1.4372559971185257,10,15,256
684,x_train,684,large,0.4,10,0.7122478744136654,7.202770625057871,191,6.834484774837537,10,15,40
685,x_train,685,very small,0.4,5,0.424783066334271,1.3450122344282025,72,7.65371310604836,10,15,257
686,x_train,686,medium,0.4,7,0.6538947703750516,8.874405900128584,158,8.89129893085903,10,15,102
687,x_train,687,medium,0.4,7,0.3023577621263478,3.735948619347244,150,1.061279734982037,10,15,110
688,x_train,688,medium,0.4,7,0.8492893269037406,6.681528623134491,165,3.791226000287899,10,15,104
689,x_train,689,large,0.4,12,0.1642260362671806,8.052331875669264,76,9.23999358253331,10,15,22
690,x_train,690,large,0.4,8,0.4696286843483701,7.71185314956209,121,3.782831726150044,10,15,71
691,x_train,691,very small,0.4,4,0.6668057241355235,4.174438458668838,76,5.292009050284142,10,15,468
692,x_train,692,very small,0.4,4,0.4157925843438287,2.0746458931977667,161,3.610776634942048,10,15,467
693,x_train,693,very small,0.4,5,0.9107053867168928,5.971885752218562,109,4.852659995500149,10,15,243
694,x_train,694,large,0.4,9,0.9971175711206504,8.569091667581167,31,9.379358755583894,10,15,53
695,x_train,695,very small,0.4,4,0.6225315990672535,7.436381688679745,115,6.453493393198444,10,15,470
696,x_train,696,large,0.4,11,0.5730912216964985,2.9939620051088203,102,3.357939293242837,10,15,30
697,x_train,697,medium,0.4,7,0.3567635924593708,3.653648786326049,30,2.813709493007336,10,15,99
698,x_train,698,large,0.4,12,0.8412471550601969,9.328913916368634,131,2.280782328064084,10,15,25
699,x_train,699,large,0.4,12,0.2750908475374252,4.30479106259906,47,1.3256220956686815,10,15,24
700,x_train,700,medium,0.4,7,0.6381777361624252,4.17725239286674,161,2.487863824311069,10,15,99
701,x_train,701,very small,0.4,5,0.852765846914623,5.206643900526936,76,2.189740281284357,10,15,251
702,x_train,702,large,0.4,10,0.4624461467583894,7.914046824661034,82,3.8828333684720673,10,15,38
703,x_train,703,large,0.4,9,0.8240694787007439,6.947721211729575,133,7.376253789978901,10,15,52
704,x_train,704,medium,0.4,7,0.2997255239172398,9.149840781054971,124,8.945618805904813,10,15,106
705,x_train,705,very small,0.4,4,0.7387435742474568,3.74063109167422,110,1.462465388071546,10,15,468
706,x_train,706,very small,0.4,4,0.8119562706533816,1.6790198918920365,88,3.97452658775888,10,15,474
707,x_train,707,large,0.4,11,0.8819015988847252,1.3469037284116918,128,9.2344384238213,10,15,32
708,x_train,708,large,0.4,8,0.4658192182888285,2.84214332953647,53,4.249013176373985,10,15,66
709,x_train,709,very small,0.4,5,0.7252211451282409,9.65628194570306,101,4.547007496851592,10,15,245
710,x_train,710,very small,0.4,4,0.5039885651658466,9.923015049078822,125,9.15502590105691,10,15,476
711,x_train,711,very small,0.4,4,0.4531513764292595,9.919646892815583,39,2.3826172188415136,10,15,466
712,x_train,712,medium,0.4,7,0.9000031662946908,6.86346636046657,49,8.591797401460983,10,15,103
713,x_train,713,medium,0.4,7,0.9583750876635272,7.485132433037061,56,9.38416111878214,10,15,102
714,x_train,714,medium,0.4,7,0.6091478936186376,5.971079451608562,164,1.7517843919930762,10,15,101
715,x_train,715,very small,0.4,5,0.783571229115486,2.9771198187541605,68,7.230251860635762,10,15,250
716,x_train,716,medium,0.4,7,0.4970666149311787,7.846040635391151,111,5.977739286830766,10,15,96
717,x_train,717,large,0.4,13,0.3577187398539463,7.71639140697306,85,4.799206781795683,10,15,23
718,x_train,718,large,0.4,8,0.1300925293722538,4.92843427846344,134,2.619279456632122,10,15,66
719,x_train,719,very small,0.4,5,0.5740090484749142,8.703061904703713,108,7.759394089921466,10,15,251
720,x_train,720,medium,0.4,7,0.7421908318895394,6.121754909593487,140,1.7710833102769472,10,15,100
721,x_train,721,very small,0.4,5,0.9813835951964196,6.868107054258575,139,9.726481602150036,10,15,249
722,x_train,722,very small,0.4,5,0.230800696106286,6.163598647793764,45,6.136564902798529,10,15,256
723,x_train,723,large,0.4,11,0.8035410021727228,8.53766951553762,105,6.690940792426127,10,15,29
724,x_train,724,medium,0.4,7,0.1295336121462373,8.505079640817943,49,1.4311832999958096,10,15,97
725,x_train,725,medium,0.4,7,0.6237166241399859,4.5197066649423645,173,4.21821821883709,10,15,100
726,x_train,726,large,0.4,10,0.6288263034400265,3.97179889057547,84,3.0309187209939568,10,15,38
727,x_train,727,very small,0.4,4,0.3115086264866821,6.218743327061371,42,7.069148062525101,10,15,469
728,x_train,728,very small,0.4,5,0.6467820952681521,4.789645677293258,47,4.489013407059786,10,15,249
729,x_train,729,medium,0.4,7,0.9269742393811108,9.61549990392344,148,1.9926755190261765,10,15,102
730,x_train,730,very small,0.4,5,0.9169534580090242,1.378563391073763,158,4.022970762036122,10,15,253
731,x_train,731,large,0.4,11,0.8235435483910524,9.711114386725832,84,9.407980756694306,10,15,31
732,x_train,732,medium,0.4,7,0.6665986954784309,4.299546739181306,190,4.400291294297936,10,15,100
733,x_train,733,large,0.4,13,0.4902753317110113,1.448623492319813,182,9.496134600425394,10,15,19
734,x_train,734,medium,0.4,7,0.3958131734711946,7.966221594923282,118,1.3744250682940653,10,15,99
735,x_train,735,medium,0.4,7,0.93119778836156,3.212473167529395,79,9.873208575025382,10,15,103
736,x_train,736,very small,0.4,5,0.1086951989342075,7.59545345905925,61,8.410902148552559,10,15,249
737,x_train,737,very small,0.4,5,0.6459665039196801,5.244208012367164,158,9.050454681422142,10,15,250
738,x_train,738,very small,0.4,5,0.8454003780392846,1.9629739400721704,49,2.3715497247925126,10,15,252
739,x_train,739,very small,0.4,4,0.9770988457825244,8.703685988590555,31,1.9437797407522608,10,15,457
740,x_train,740,large,0.4,12,0.8466669760330957,2.433764880269771,69,7.2075128327778275,10,15,23
741,x_train,741,medium,0.4,7,0.9296627769608788,4.344948552719895,191,9.586618715214954,10,15,96
742,x_train,742,very small,0.4,5,0.2946803772635593,5.069370675624424,100,4.324958359585359,10,15,250
743,x_train,743,large,0.4,9,0.4211949894044677,3.059433553232191,115,6.492749759623616,10,15,58
744,x_train,744,medium,0.4,7,0.2819345660445626,6.602393150356762,85,7.56166798094864,10,15,103
745,x_train,745,very small,0.4,5,0.7869677058372391,6.652606298771909,66,5.093230507268502,10,15,250
746,x_train,746,medium,0.4,7,0.609612017514907,8.636385596469218,68,9.090083690630362,10,15,96
747,x_train,747,large,0.4,11,0.5288540349013733,4.388560485053551,61,8.135294530308787,10,15,33
748,x_train,748,very small,0.4,4,0.3785373922107938,3.8162313539437096,84,5.466875521003656,10,15,458
749,x_train,749,medium,0.4,7,0.9895918435874566,4.555434982725336,198,4.896953345507401,10,15,94
750,x_train,750,medium,0.4,7,0.3837491308054067,3.913985449754275,174,4.590179395645842,10,15,98
751,x_train,751,large,0.4,9,0.8345476903222286,8.255035651683901,117,6.2137167990229525,10,15,54
752,x_train,752,very small,0.4,4,0.8396471010905814,6.386707546874354,161,5.705251809735241,10,15,468
753,x_train,753,very small,0.4,4,0.7055063095312276,4.483848000860949,51,8.33899301988512,10,15,465
754,x_train,754,medium,0.4,7,0.4797775325379668,9.904352962091508,80,7.263559486072737,10,15,95
755,x_train,755,large,0.4,8,0.5187614830469316,1.9947188408091416,53,4.386608810639418,10,15,66
756,x_train,756,large,0.4,12,0.7747452767695422,3.2118804178227105,184,2.039435366639329,10,15,23
757,x_train,757,large,0.4,10,0.4581927714674948,5.362224996327667,191,7.155395459706786,10,15,40
758,x_train,758,large,0.4,11,0.7817340588980104,6.917642111244271,108,7.565721457942589,10,15,30
759,x_train,759,medium,0.4,7,0.4950814856244081,6.230358142045018,141,8.365455446802905,10,15,98
760,x_train,760,large,0.4,9,0.5602310161548296,4.773239790000533,117,1.972062219382596,10,15,52
761,x_train,761,very small,0.4,5,0.2994321684479585,2.7004925528187784,76,7.994558184574552,10,15,245
762,x_train,762,medium,0.4,7,0.439819551132853,6.297517537521765,56,1.589777625820337,10,15,101
763,x_train,763,medium,0.4,7,0.6878226755563231,5.8908338464486665,155,3.519883150609572,10,15,102
764,x_train,764,very small,0.4,5,0.1502062076827715,6.926125041280306,109,5.603340899036791,10,15,239
765,x_train,765,very small,0.4,4,0.2302310787158037,7.639871149393486,82,9.985201191974108,10,15,475
766,x_train,766,very small,0.4,5,0.2918546444588053,3.3803342591845755,47,1.3746910269804244,10,15,258
767,x_train,767,large,0.4,11,0.71753183190128,3.902043137767535,181,3.964893421505999,10,15,26
768,x_train,768,medium,0.4,7,0.7146462873353449,5.585404228264077,159,7.505075329309879,10,15,100
769,x_train,769,very small,0.4,5,0.9306683292675606,6.66623136989312,122,3.1061510587674177,10,15,250
770,x_train,770,large,0.4,10,0.2457638471442254,2.9699250941078583,61,6.81843478926261,10,15,43
771,x_train,771,very small,0.4,5,0.5314563574164988,9.601121413970436,141,5.227846697223429,10,15,248
772,x_train,772,very small,0.4,4,0.2038617154841719,3.0680921820424203,134,3.639495603450378,10,15,471
773,x_train,773,very small,0.4,5,0.4009263264829189,9.35514908551804,79,7.064025669430714,10,15,249
774,x_train,774,large,0.4,10,0.1936094354582099,2.5763964461999023,158,4.777712342887722,10,15,36
775,x_train,775,large,0.4,10,0.8905950680112052,3.933083397161141,60,8.537632064009067,10,15,43
776,x_train,776,large,0.4,11,0.4802824260222322,2.2037446552540247,180,8.65785599986613,10,15,34
777,x_train,777,very small,0.4,4,0.1139538152841107,7.583607151859552,199,7.084368984508535,10,15,462
778,x_train,778,medium,0.4,7,0.3621979306628343,9.081899083613589,116,2.4460424092422275,10,15,99
779,x_train,779,medium,0.4,7,0.5108099197735821,5.166612764131479,163,9.979126147855808,10,15,101
780,x_train,780,medium,0.4,7,0.9689474704808502,8.090724179336046,55,6.746374542872414,10,15,97
781,x_train,781,large,0.4,10,0.4721358382921192,4.720314519647872,58,9.559146044022828,10,15,40
782,x_train,782,medium,0.4,7,0.4266007169079182,4.045354590253886,92,2.257000852606008,10,15,104
783,x_train,783,very small,0.4,5,0.1994470506917701,2.8013074411409664,166,4.209602147251286,10,15,250
784,x_train,784,very small,0.4,5,0.6359350844235896,9.229744525432832,70,7.334158148080086,10,15,255
785,x_train,785,medium,0.4,7,0.830040320523114,7.290759185045605,197,1.5986286312551066,10,15,107
786,x_train,786,very small,0.4,5,0.3917667667693695,9.421064025650844,98,3.7685352147514006,10,15,257
787,x_train,787,large,0.4,11,0.8687355253461776,2.012817673813382,190,2.625513382977091,10,15,34
788,x_train,788,large,0.4,12,0.913280050270324,7.2949021517422175,156,2.177339571632692,10,15,25
789,x_train,789,medium,0.4,7,0.524567300089396,7.719195183687374,30,6.393731672509461,10,15,97
790,x_train,790,large,0.4,12,0.1265464431562483,8.543569143402143,147,6.3274263217233,10,15,24
791,x_train,791,medium,0.4,7,0.5574541914125023,5.576207994048557,195,7.16955997187903,10,15,97
792,x_train,792,medium,0.4,7,0.3498613544769218,1.8191249744110736,162,8.603991912739339,10,15,104
793,x_train,793,medium,0.4,7,0.6512769877474964,3.648576179009734,95,1.160218693882689,10,15,97
794,x_train,794,large,0.4,11,0.8720884358596378,9.38010066845857,168,3.1891011320751144,10,15,32
795,x_train,795,medium,0.4,7,0.7170653470583717,5.034349021222678,189,9.050290767292706,10,15,96
796,x_train,796,very small,0.4,5,0.1204185392581577,5.8598403933790895,151,5.433223090586781,10,15,246
797,x_train,797,large,0.4,12,0.9545165398836398,3.8161547458970935,166,1.5777071493067574,10,15,22
798,x_train,798,medium,0.4,7,0.3732679181114081,2.50523426258689,191,5.93135253955352,10,15,97
799,x_train,799,medium,0.4,7,0.7566143198976969,2.3997890223343274,149,1.629265712462145,10,15,106
800,x_train,800,medium,0.45,7,0.5345385842673502,7.462693473751744,69,6.845900566364735,10,15,112
801,x_train,801,very small,0.45,4,0.3355610453606834,7.125764751745225,69,3.64624558297413,10,15,514
802,x_train,802,large,0.45,9,0.1507329611790737,9.871645989828904,92,8.876504855778013,10,15,57
803,x_train,803,large,0.45,12,0.7848326373324077,1.160395342588635,78,1.4448433212797058,10,15,26
804,x_train,804,large,0.45,13,0.965451053259046,8.294767937878117,113,1.1841714348419377,10,15,22
805,x_train,805,large,0.45,9,0.2236730661092005,9.3668849856399,67,7.83115186550577,10,15,57
806,x_train,806,very small,0.45,4,0.9341820734320444,8.245009898111398,158,5.997527942970573,10,15,531
807,x_train,807,very small,0.45,4,0.337595053829903,8.239869562444294,147,6.90359795204322,10,15,509
808,x_train,808,large,0.45,12,0.9210635267051002,7.243780066618644,65,6.025832509413486,10,15,23
809,x_train,809,very small,0.45,4,0.510748559742641,4.256122674848543,180,5.609047975282875,10,15,531
810,x_train,810,very small,0.45,5,0.8356157981082719,8.177707401415493,195,7.400169041954449,10,15,281
811,x_train,811,medium,0.45,7,0.3370275019956404,2.076673736228072,66,3.979629760733602,10,15,115
812,x_train,812,large,0.45,11,0.8481818731902745,2.924037202055988,198,7.391097427137335,10,15,35
813,x_train,813,very small,0.45,5,0.9402363076278284,6.550998954175739,142,3.3394311434079578,10,15,286
814,x_train,814,medium,0.45,7,0.7656706432810209,9.019443547148484,129,7.278436629512737,10,15,113
815,x_train,815,very small,0.45,4,0.1652145083482952,5.129689482632968,172,3.0547907487611843,10,15,528
816,x_train,816,very small,0.45,4,0.232712933742999,1.0415436393430544,57,8.62081197494379,10,15,520
817,x_train,817,medium,0.45,7,0.50086647729269,5.571991082938284,57,6.202911825293702,10,15,114
818,x_train,818,large,0.45,9,0.7078226939265776,5.185150993020428,108,8.556781773746437,10,15,62
819,x_train,819,medium,0.45,7,0.9115365092091972,8.927813255530303,179,1.99847263102228,10,15,110
820,x_train,820,large,0.45,12,0.6507931735628522,4.632997122922667,194,9.343005983863565,10,15,30
821,x_train,821,very small,0.45,5,0.6802291466117921,4.775946916506395,66,7.524250970467329,10,15,279
822,x_train,822,very small,0.45,4,0.5248019117923618,5.30541616973879,52,1.7377461123246405,10,15,526
823,x_train,823,large,0.45,9,0.3077720616808532,8.690384307448483,111,4.276815491016392,10,15,55
824,x_train,824,very small,0.45,4,0.3196703832126611,7.379959270747078,100,4.348987520506395,10,15,513
825,x_train,825,very small,0.45,4,0.9157294475486226,7.065246004141148,174,2.3240623737792463,10,15,525
826,x_train,826,large,0.45,10,0.3785076275122276,2.421368697164964,133,2.7425206545905896,10,15,44
827,x_train,827,very small,0.45,4,0.8635099584683551,1.386841127704579,73,8.50733437669771,10,15,524
828,x_train,828,very small,0.45,4,0.1805519420698488,1.5020755175199856,118,4.387001797128157,10,15,521
829,x_train,829,very small,0.45,4,0.456219190647975,9.527463572200576,95,2.4658697462342287,10,15,527
830,x_train,830,very small,0.45,4,0.861809491308757,2.1721687548694235,181,6.867974496514759,10,15,543
831,x_train,831,medium,0.45,7,0.8422171038827925,3.8751809758538327,75,1.0012943937083305,10,15,112
832,x_train,832,medium,0.45,7,0.941234729202272,2.9516995558084056,192,5.292667654615433,10,15,112
833,x_train,833,large,0.45,8,0.3692276873715913,7.411281795832274,157,5.146018694631416,10,15,79
834,x_train,834,medium,0.45,7,0.8241357193727198,5.096036745590128,120,5.4286549312322725,10,15,114
835,x_train,835,large,0.45,11,0.7894451262130916,8.80761251735964,196,2.5289896051583574,10,15,32
